,dataset,date,species,trap,latitude,longitude,wnvpresent,year,month,week,dayofweek,nummosquitos
36178,test,2008-09-09,CULEX PIPIENS/RESTUANS,T050,41.919343,-87.694259,,2008,9,37,1,
36179,test,2008-09-09,CULEX RESTUANS,T050,41.919343,-87.694259,,2008,9,37,1,
36180,test,2008-09-09,CULEX PIPIENS,T050,41.919343,-87.694259,,2008,9,37,1,
36186,test,2008-09-09,CULEX PIPIENS/RESTUANS,T054,41.921965,-87.632085,,2008,9,37,1,
36187,test,2008-09-09,CULEX RESTUANS,T054,41.921965,-87.632085,,2008,9,37,1,
36188,test,2008-09-09,CULEX PIPIENS,T054,41.921965,-87.632085,,2008,9,37,1,
36194,test,2008-09-09,CULEX PIPIENS/RESTUANS,T086,41.688324,-87.676709,,2008,9,37,1,
36195,test,2008-09-09,CULEX RESTUANS,T086,41.688324,-87.676709,,2008,9,37,1,
36196,test,2008-09-09,CULEX PIPIENS,T086,41.688324,-87.676709,,2008,9,37,1,
36202,test,2008-09-09,CULEX PIPIENS/RESTUANS,T091,41.862292,-87.64886,,2008,9,37,1,
36203,test,2008-09-09,CULEX RESTUANS,T091,41.862292,-87.64886,,2008,9,37,1,
36204,test,2008-09-09,CULEX PIPIENS,T091,41.862292,-87.64886,,2008,9,37,1,
36210,test,2008-09-09,CULEX PIPIENS/RESTUANS,T094,41.720848,-87.666014,,2008,9,37,1,
36211,test,2008-09-09,CULEX RESTUANS,T094,41.720848,-87.666014,,2008,9,37,1,
36212,test,2008-09-09,CULEX PIPIENS,T094,41.720848,-87.666014,,2008,9,37,1,
36218,test,2008-09-09,CULEX PIPIENS/RESTUANS,T096,41.731922,-87.677512,,2008,9,37,1,
36219,test,2008-09-09,CULEX RESTUANS,T096,41.731922,-87.677512,,2008,9,37,1,
36220,test,2008-09-09,CULEX PIPIENS,T096,41.731922,-87.677512,,2008,9,37,1,
36226,test,2008-09-09,CULEX PIPIENS/RESTUANS,T129,41.891126,-87.61156,,2008,9,37,1,
36227,test,2008-09-09,CULEX RESTUANS,T129,41.891126,-87.61156,,2008,9,37,1,
36228,test,2008-09-09,CULEX PIPIENS,T129,41.891126,-87.61156,,2008,9,37,1,
36234,test,2008-09-09,CULEX PIPIENS/RESTUANS,T143,41.999129,-87.795585,,2008,9,37,1,
36235,test,2008-09-09,CULEX RESTUANS,T143,41.999129,-87.795585,,2008,9,37,1,
36236,test,2008-09-09,CULEX PIPIENS,T143,41.999129,-87.795585,,2008,9,37,1,
36242,test,2008-09-09,CULEX PIPIENS/RESTUANS,T148,42.01743,-87.687769,,2008,9,37,1,
36244,test,2008-09-09,CULEX RESTUANS,T148,42.01743,-87.687769,,2008,9,37,1,
36245,test,2008-09-09,CULEX PIPIENS,T148,42.01743,-87.687769,,2008,9,37,1,
36251,test,2008-09-09,CULEX PIPIENS/RESTUANS,T153,41.907645,-87.760886,,2008,9,37,1,
36252,test,2008-09-09,CULEX RESTUANS,T153,41.907645,-87.760886,,2008,9,37,1,
36253,test,2008-09-09,CULEX PIPIENS,T153,41.907645,-87.760886,,2008,9,37,1,
36259,test,2008-09-09,CULEX PIPIENS/RESTUANS,T159,41.732984,-87.649642,,2008,9,37,1,
36261,test,2008-09-09,CULEX RESTUANS,T159,41.732984,-87.649642,,2008,9,37,1,
36262,test,2008-09-09,CULEX PIPIENS,T159,41.732984,-87.649642,,2008,9,37,1,
36268,test,2008-09-09,CULEX PIPIENS/RESTUANS,T009A,41.981964,-87.812827,,2008,9,37,1,
36269,test,2008-09-09,CULEX RESTUANS,T009A,41.981964,-87.812827,,2008,9,37,1,
36270,test,2008-09-09,CULEX PIPIENS,T009A,41.981964,-87.812827,,2008,9,37,1,
36276,test,2008-09-09,CULEX PIPIENS/RESTUANS,T011,41.944869,-87.832763,,2008,9,37,1,
36277,test,2008-09-09,CULEX RESTUANS,T011,41.944869,-87.832763,,2008,9,37,1,
36278,test,2008-09-09,CULEX PIPIENS,T011,41.944869,-87.832763,,2008,9,37,1,
36284,test,2008-09-09,CULEX PIPIENS/RESTUANS,T016,42.011601,-87.811506,,2008,9,37,1,
36291,test,2008-09-09,CULEX RESTUANS,T016,42.011601,-87.811506,,2008,9,37,1,
36292,test,2008-09-09,CULEX PIPIENS,T016,42.011601,-87.811506,,2008,9,37,1,
36298,test,2008-09-09,CULEX PIPIENS/RESTUANS,T019,41.94983,-87.698457,,2008,9,37,1,
36299,test,2008-09-09,CULEX RESTUANS,T019,41.94983,-87.698457,,2008,9,37,1,
36300,test,2008-09-09,CULEX PIPIENS,T019,41.94983,-87.698457,,2008,9,37,1,
36306,test,2008-09-09,CULEX PIPIENS/RESTUANS,T025,41.979243,-87.750938,,2008,9,37,1,
36307,test,2008-09-09,CULEX RESTUANS,T025,41.979243,-87.750938,,2008,9,37,1,
36308,test,2008-09-09,CULEX PIPIENS,T025,41.979243,-87.750938,,2008,9,37,1,
36314,test,2008-09-09,CULEX PIPIENS/RESTUANS,T028,41.986921,-87.689778,,2008,9,37,1,
36316,test,2008-09-09,CULEX RESTUANS,T028,41.986921,-87.689778,,2008,9,37,1,
36317,test,2008-09-09,CULEX PIPIENS,T028,41.986921,-87.689778,,2008,9,37,1,
36323,test,2008-09-09,CULEX PIPIENS/RESTUANS,T031,41.801498,-87.763416,,2008,9,37,1,
36324,test,2008-09-09,CULEX RESTUANS,T031,41.801498,-87.763416,,2008,9,37,1,
36325,test,2008-09-09,CULEX PIPIENS,T031,41.801498,-87.763416,,2008,9,37,1,
36331,test,2008-09-09,CULEX PIPIENS/RESTUANS,T033,41.906638,-87.701431,,2008,9,37,1,
36332,test,2008-09-09,CULEX RESTUANS,T033,41.906638,-87.701431,,2008,9,37,1,
36333,test,2008-09-09,CULEX PIPIENS,T033,41.906638,-87.701431,,2008,9,37,1,
36339,test,2008-09-09,CULEX PIPIENS/RESTUANS,T089,41.723195,-87.64997,,2008,9,37,1,
36340,test,2008-09-09,CULEX RESTUANS,T089,41.723195,-87.64997,,2008,9,37,1,
36341,test,2008-09-09,CULEX PIPIENS,T089,41.723195,-87.64997,,2008,9,37,1,
36347,test,2008-09-09,CULEX PIPIENS/RESTUANS,T090,41.868077,-87.666901,,2008,9,37,1,
36348,test,2008-09-09,CULEX RESTUANS,T090,41.868077,-87.666901,,2008,9,37,1,
36349,test,2008-09-09,CULEX PIPIENS,T090,41.868077,-87.666901,,2008,9,37,1,
36355,test,2008-09-09,CULEX PIPIENS/RESTUANS,T092,41.869216,-87.627561,,2008,9,37,1,
36356,test,2008-09-09,CULEX RESTUANS,T092,41.869216,-87.627561,,2008,9,37,1,
36357,test,2008-09-09,CULEX PIPIENS,T092,41.869216,-87.627561,,2008,9,37,1,
36363,test,2008-09-09,CULEX PIPIENS/RESTUANS,T135,41.662014,-87.724608,,2008,9,37,1,
36364,test,2008-09-09,CULEX RESTUANS,T135,41.662014,-87.724608,,2008,9,37,1,
36365,test,2008-09-09,CULEX PIPIENS,T135,41.662014,-87.724608,,2008,9,37,1,
36371,test,2008-09-09,CULEX PIPIENS/RESTUANS,T141,41.961743,-87.76007,,2008,9,37,1,
36372,test,2008-09-09,CULEX RESTUANS,T141,41.961743,-87.76007,,2008,9,37,1,
36373,test,2008-09-09,CULEX PIPIENS,T141,41.961743,-87.76007,,2008,9,37,1,
36379,test,2008-09-09,CULEX PIPIENS/RESTUANS,T142,41.953067,-87.776792,,2008,9,37,1,
36380,test,2008-09-09,CULEX RESTUANS,T142,41.953067,-87.776792,,2008,9,37,1,
36381,test,2008-09-09,CULEX PIPIENS,T142,41.953067,-87.776792,,2008,9,37,1,
36387,test,2008-09-09,CULEX PIPIENS/RESTUANS,T145,41.878114,-87.629798,,2008,9,37,1,
36388,test,2008-09-09,CULEX RESTUANS,T145,41.878114,-87.629798,,2008,9,37,1,
36389,test,2008-09-09,CULEX PIPIENS,T145,41.878114,-87.629798,,2008,9,37,1,
36395,test,2008-09-09,CULEX PIPIENS/RESTUANS,T146,41.958271,-87.702575,,2008,9,37,1,
36396,test,2008-09-09,CULEX RESTUANS,T146,41.958271,-87.702575,,2008,9,37,1,
36397,test,2008-09-09,CULEX PIPIENS,T146,41.958271,-87.702575,,2008,9,37,1,
36403,test,2008-09-09,CULEX PIPIENS/RESTUANS,T147,41.932094,-87.700117,,2008,9,37,1,
36404,test,2008-09-09,CULEX RESTUANS,T147,41.932094,-87.700117,,2008,9,37,1,
36405,test,2008-09-09,CULEX PIPIENS,T147,41.932094,-87.700117,,2008,9,37,1,
36411,test,2008-09-09,CULEX PIPIENS/RESTUANS,T149,41.994469,-87.667736,,2008,9,37,1,
36412,test,2008-09-09,CULEX RESTUANS,T149,41.994469,-87.667736,,2008,9,37,1,
36413,test,2008-09-09,CULEX PIPIENS,T149,41.994469,-87.667736,,2008,9,37,1,
36419,test,2008-09-09,CULEX PIPIENS/RESTUANS,T150,42.006858,-87.675919,,2008,9,37,1,
36420,test,2008-09-09,CULEX RESTUANS,T150,42.006858,-87.675919,,2008,9,37,1,
36421,test,2008-09-09,CULEX PIPIENS,T150,42.006858,-87.675919,,2008,9,37,1,
36427,test,2008-09-09,CULEX PIPIENS/RESTUANS,T151,41.916265,-87.800515,,2008,9,37,1,
36428,test,2008-09-09,CULEX RESTUANS,T151,41.916265,-87.800515,,2008,9,37,1,
36429,test,2008-09-09,CULEX PIPIENS,T151,41.916265,-87.800515,,2008,9,37,1,
36435,test,2008-09-09,CULEX PIPIENS/RESTUANS,T152,41.846075,-87.716277,,2008,9,37,1,
36437,test,2008-09-09,CULEX RESTUANS,T152,41.846075,-87.716277,,2008,9,37,1,
36438,test,2008-09-09,CULEX PIPIENS,T152,41.846075,-87.716277,,2008,9,37,1,
36444,test,2008-09-09,CULEX PIPIENS/RESTUANS,T154,41.918705,-87.752329,,2008,9,37,1,
36445,test,2008-09-09,CULEX RESTUANS,T154,41.918705,-87.752329,,2008,9,37,1,
36446,test,2008-09-09,CULEX PIPIENS,T154,41.918705,-87.752329,,2008,9,37,1,
36452,test,2008-09-09,CULEX PIPIENS/RESTUANS,T158,41.682587,-87.707973,,2008,9,37,1,
36453,test,2008-09-09,CULEX RESTUANS,T158,41.682587,-87.707973,,2008,9,37,1,
36454,test,2008-09-09,CULEX PIPIENS,T158,41.682587,-87.707973,,2008,9,37,1,
36460,test,2008-09-09,CULEX PIPIENS/RESTUANS,T162,41.725517,-87.614258,,2008,9,37,1,
36461,test,2008-09-09,CULEX RESTUANS,T162,41.725517,-87.614258,,2008,9,37,1,
36462,test,2008-09-09,CULEX PIPIENS,T162,41.725517,-87.614258,,2008,9,37,1,
36468,test,2008-09-09,CULEX PIPIENS/RESTUANS,T218,41.948167,-87.730698,,2008,9,37,1,
36469,test,2008-09-09,CULEX RESTUANS,T218,41.948167,-87.730698,,2008,9,37,1,
36470,test,2008-09-09,CULEX PIPIENS,T218,41.948167,-87.730698,,2008,9,37,1,
36476,test,2008-09-09,CULEX PIPIENS/RESTUANS,T220,41.963976,-87.69181,,2008,9,37,1,
36486,test,2008-09-09,CULEX RESTUANS,T220,41.963976,-87.69181,,2008,9,37,1,
36487,test,2008-09-09,CULEX PIPIENS,T220,41.963976,-87.69181,,2008,9,37,1,
36493,test,2008-09-09,CULEX PIPIENS/RESTUANS,T001,41.953705,-87.733974,,2008,9,37,1,
36494,test,2008-09-09,CULEX RESTUANS,T001,41.953705,-87.733974,,2008,9,37,1,
36495,test,2008-09-09,CULEX PIPIENS,T001,41.953705,-87.733974,,2008,9,37,1,
36501,test,2008-09-09,CULEX PIPIENS/RESTUANS,T003,41.964242,-87.757639,,2008,9,37,1,
36502,test,2008-09-09,CULEX RESTUANS,T003,41.964242,-87.757639,,2008,9,37,1,
36503,test,2008-09-09,CULEX PIPIENS,T003,41.964242,-87.757639,,2008,9,37,1,
36509,test,2008-09-09,CULEX PIPIENS/RESTUANS,T006,41.990284,-87.797127,,2008,9,37,1,
36510,test,2008-09-09,CULEX RESTUANS,T006,41.990284,-87.797127,,2008,9,37,1,
36511,test,2008-09-09,CULEX PIPIENS,T006,41.990284,-87.797127,,2008,9,37,1,
36517,test,2008-09-09,CULEX PIPIENS/RESTUANS,T008,42.008314,-87.777921,,2008,9,37,1,
36519,test,2008-09-09,CULEX RESTUANS,T008,42.008314,-87.777921,,2008,9,37,1,
36520,test,2008-09-09,CULEX PIPIENS,T008,42.008314,-87.777921,,2008,9,37,1,
36526,test,2008-09-09,CULEX PIPIENS/RESTUANS,T012,41.991429,-87.747113,,2008,9,37,1,
36527,test,2008-09-09,CULEX RESTUANS,T012,41.991429,-87.747113,,2008,9,37,1,
36528,test,2008-09-09,CULEX PIPIENS,T012,41.991429,-87.747113,,2008,9,37,1,
36534,test,2008-09-09,CULEX PIPIENS/RESTUANS,T034,41.843811,-87.686763,,2008,9,37,1,
36535,test,2008-09-09,CULEX RESTUANS,T034,41.843811,-87.686763,,2008,9,37,1,
36536,test,2008-09-09,CULEX PIPIENS,T034,41.843811,-87.686763,,2008,9,37,1,
36542,test,2008-09-09,CULEX PIPIENS/RESTUANS,T037,41.921177,-87.79518,,2008,9,37,1,
36543,test,2008-09-09,CULEX RESTUANS,T037,41.921177,-87.79518,,2008,9,37,1,
36544,test,2008-09-09,CULEX PIPIENS,T037,41.921177,-87.79518,,2008,9,37,1,
36550,test,2008-09-09,CULEX PIPIENS/RESTUANS,T040,41.852652,-87.719887,,2008,9,37,1,
36551,test,2008-09-09,CULEX RESTUANS,T040,41.852652,-87.719887,,2008,9,37,1,
36552,test,2008-09-09,CULEX PIPIENS,T040,41.852652,-87.719887,,2008,9,37,1,
36558,test,2008-09-09,CULEX PIPIENS/RESTUANS,T043,41.857402,-87.694991,,2008,9,37,1,
36559,test,2008-09-09,CULEX RESTUANS,T043,41.857402,-87.694991,,2008,9,37,1,
36560,test,2008-09-09,CULEX PIPIENS,T043,41.857402,-87.694991,,2008,9,37,1,
36566,test,2008-09-09,CULEX PIPIENS/RESTUANS,T047,41.868142,-87.696269,,2008,9,37,1,
36567,test,2008-09-09,CULEX RESTUANS,T047,41.868142,-87.696269,,2008,9,37,1,
36568,test,2008-09-09,CULEX PIPIENS,T047,41.868142,-87.696269,,2008,9,37,1,
36574,test,2008-09-09,CULEX PIPIENS/RESTUANS,T051,41.846283,-87.656913,,2008,9,37,1,
36575,test,2008-09-09,CULEX RESTUANS,T051,41.846283,-87.656913,,2008,9,37,1,
36576,test,2008-09-09,CULEX PIPIENS,T051,41.846283,-87.656913,,2008,9,37,1,
36582,test,2008-09-09,CULEX PIPIENS/RESTUANS,T085,41.721474,-87.648064,,2008,9,37,1,
36583,test,2008-09-09,CULEX RESTUANS,T085,41.721474,-87.648064,,2008,9,37,1,
36584,test,2008-09-09,CULEX PIPIENS,T085,41.721474,-87.648064,,2008,9,37,1,
36590,test,2008-09-09,CULEX PIPIENS/RESTUANS,T088,41.869107,-87.696293,,2008,9,37,1,
36591,test,2008-09-09,CULEX RESTUANS,T088,41.869107,-87.696293,,2008,9,37,1,
36592,test,2008-09-09,CULEX PIPIENS,T088,41.869107,-87.696293,,2008,9,37,1,
36598,test,2008-09-09,CULEX PIPIENS/RESTUANS,T161,41.719059,-87.675088,,2008,9,37,1,
36599,test,2008-09-09,CULEX RESTUANS,T161,41.719059,-87.675088,,2008,9,37,1,
36600,test,2008-09-09,CULEX PIPIENS,T161,41.719059,-87.675088,,2008,9,37,1,
36606,test,2008-09-09,CULEX PIPIENS/RESTUANS,T219,41.966987,-87.674677,,2008,9,37,1,
36607,test,2008-09-09,CULEX RESTUANS,T219,41.966987,-87.674677,,2008,9,37,1,
36608,test,2008-09-09,CULEX PIPIENS,T219,41.966987,-87.674677,,2008,9,37,1,
36614,test,2008-09-09,CULEX PIPIENS/RESTUANS,T013,41.923738,-87.785288,,2008,9,37,1,
36615,test,2008-09-09,CULEX RESTUANS,T013,41.923738,-87.785288,,2008,9,37,1,
36616,test,2008-09-09,CULEX PIPIENS,T013,41.923738,-87.785288,,2008,9,37,1,
36622,test,2008-09-09,CULEX PIPIENS/RESTUANS,T014,41.970248,-87.787992,,2008,9,37,1,
36623,test,2008-09-09,CULEX RESTUANS,T014,41.970248,-87.787992,,2008,9,37,1,
36624,test,2008-09-09,CULEX PIPIENS,T014,41.970248,-87.787992,,2008,9,37,1,
36630,test,2008-09-09,CULEX PIPIENS/RESTUANS,T018,42.010412,-87.66214,,2008,9,37,1,
36631,test,2008-09-09,CULEX RESTUANS,T018,42.010412,-87.66214,,2008,9,37,1,
36632,test,2008-09-09,CULEX PIPIENS,T018,42.010412,-87.66214,,2008,9,37,1,
36638,test,2008-09-09,CULEX PIPIENS/RESTUANS,T030,41.89923,-87.716788,,2008,9,37,1,
36641,test,2008-09-09,CULEX RESTUANS,T030,41.89923,-87.716788,,2008,9,37,1,
36642,test,2008-09-09,CULEX PIPIENS,T030,41.89923,-87.716788,,2008,9,37,1,
36648,test,2008-09-09,CULEX PIPIENS/RESTUANS,T084,41.692555,-87.598865,,2008,9,37,1,
36649,test,2008-09-09,CULEX RESTUANS,T084,41.692555,-87.598865,,2008,9,37,1,
36650,test,2008-09-09,CULEX PIPIENS,T084,41.692555,-87.598865,,2008,9,37,1,
36656,test,2008-09-09,CULEX PIPIENS/RESTUANS,T144,41.94016,-87.794896,,2008,9,37,1,
36657,test,2008-09-09,CULEX RESTUANS,T144,41.94016,-87.794896,,2008,9,37,1,
36658,test,2008-09-09,CULEX PIPIENS,T144,41.94016,-87.794896,,2008,9,37,1,
36664,test,2008-09-09,CULEX PIPIENS/RESTUANS,T160,41.903002,-87.688267,,2008,9,37,1,
36665,test,2008-09-09,CULEX RESTUANS,T160,41.903002,-87.688267,,2008,9,37,1,
36666,test,2008-09-09,CULEX PIPIENS,T160,41.903002,-87.688267,,2008,9,37,1,
36672,test,2008-09-09,CULEX PIPIENS/RESTUANS,T005,41.942114,-87.776385,,2008,9,37,1,
36673,test,2008-09-09,CULEX RESTUANS,T005,41.942114,-87.776385,,2008,9,37,1,
36674,test,2008-09-09,CULEX PIPIENS,T005,41.942114,-87.776385,,2008,9,37,1,
36680,test,2008-09-09,CULEX PIPIENS/RESTUANS,T017,41.960616,-87.777189,,2008,9,37,1,
36681,test,2008-09-09,CULEX RESTUANS,T017,41.960616,-87.777189,,2008,9,37,1,
36682,test,2008-09-09,CULEX PIPIENS,T017,41.960616,-87.777189,,2008,9,37,1,
36688,test,2008-09-09,CULEX PIPIENS/RESTUANS,T044,41.883284,-87.705085,,2008,9,37,1,
36689,test,2008-09-09,CULEX RESTUANS,T044,41.883284,-87.705085,,2008,9,37,1,
36690,test,2008-09-09,CULEX PIPIENS,T044,41.883284,-87.705085,,2008,9,37,1,
36696,test,2008-09-09,CULEX PIPIENS/RESTUANS,T095,41.704336,-87.703736,,2008,9,37,1,
36697,test,2008-09-09,CULEX RESTUANS,T095,41.704336,-87.703736,,2008,9,37,1,
36698,test,2008-09-09,CULEX PIPIENS,T095,41.704336,-87.703736,,2008,9,37,1,
36704,test,2008-09-09,CULEX PIPIENS/RESTUANS,T004,41.962728,-87.748367,,2008,9,37,1,
36705,test,2008-09-09,CULEX RESTUANS,T004,41.962728,-87.748367,,2008,9,37,1,
36706,test,2008-09-09,CULEX PIPIENS,T004,41.962728,-87.748367,,2008,9,37,1,
36712,test,2008-09-09,CULEX PIPIENS/RESTUANS,T035,41.836644,-87.677737,,2008,9,37,1,
36713,test,2008-09-09,CULEX RESTUANS,T035,41.836644,-87.677737,,2008,9,37,1,
36714,test,2008-09-09,CULEX PIPIENS,T035,41.836644,-87.677737,,2008,9,37,1,
36720,test,2008-09-09,CULEX PIPIENS/RESTUANS,T036,41.837085,-87.729384,,2008,9,37,1,
36721,test,2008-09-09,CULEX RESTUANS,T036,41.837085,-87.729384,,2008,9,37,1,
36722,test,2008-09-09,CULEX PIPIENS,T036,41.837085,-87.729384,,2008,9,37,1,
36728,test,2008-09-09,CULEX PIPIENS/RESTUANS,T039,41.911824,-87.726737,,2008,9,37,1,
36729,test,2008-09-09,CULEX RESTUANS,T039,41.911824,-87.726737,,2008,9,37,1,
36730,test,2008-09-09,CULEX PIPIENS,T039,41.911824,-87.726737,,2008,9,37,1,
36736,test,2008-09-09,CULEX PIPIENS/RESTUANS,T060,41.823065,-87.678378,,2008,9,37,1,
36737,test,2008-09-09,CULEX RESTUANS,T060,41.823065,-87.678378,,2008,9,37,1,
36738,test,2008-09-09,CULEX PIPIENS,T060,41.823065,-87.678378,,2008,9,37,1,
36744,test,2008-09-09,CULEX PIPIENS/RESTUANS,T061,41.801179,-87.679447,,2008,9,37,1,
36745,test,2008-09-09,CULEX RESTUANS,T061,41.801179,-87.679447,,2008,9,37,1,
36746,test,2008-09-09,CULEX PIPIENS,T061,41.801179,-87.679447,,2008,9,37,1,
36752,test,2008-09-09,CULEX PIPIENS/RESTUANS,T062,41.800737,-87.71188,,2008,9,37,1,
36753,test,2008-09-09,CULEX RESTUANS,T062,41.800737,-87.71188,,2008,9,37,1,
36754,test,2008-09-09,CULEX PIPIENS,T062,41.800737,-87.71188,,2008,9,37,1,
36760,test,2008-09-09,CULEX PIPIENS/RESTUANS,T065,41.778297,-87.752411,,2008,9,37,1,
36761,test,2008-09-09,CULEX RESTUANS,T065,41.778297,-87.752411,,2008,9,37,1,
36762,test,2008-09-09,CULEX PIPIENS,T065,41.778297,-87.752411,,2008,9,37,1,
36768,test,2008-09-09,CULEX PIPIENS/RESTUANS,T066,41.77166,-87.703047,,2008,9,37,1,
36769,test,2008-09-09,CULEX RESTUANS,T066,41.77166,-87.703047,,2008,9,37,1,
36770,test,2008-09-09,CULEX PIPIENS,T066,41.77166,-87.703047,,2008,9,37,1,
36776,test,2008-09-09,CULEX PIPIENS/RESTUANS,T067,41.759346,-87.745602,,2008,9,37,1,
36777,test,2008-09-09,CULEX RESTUANS,T067,41.759346,-87.745602,,2008,9,37,1,
36778,test,2008-09-09,CULEX PIPIENS,T067,41.759346,-87.745602,,2008,9,37,1,
36784,test,2008-09-09,CULEX PIPIENS/RESTUANS,T069,41.768388,-87.678649,,2008,9,37,1,
36785,test,2008-09-09,CULEX RESTUANS,T069,41.768388,-87.678649,,2008,9,37,1,
36786,test,2008-09-09,CULEX PIPIENS,T069,41.768388,-87.678649,,2008,9,37,1,
36792,test,2008-09-09,CULEX PIPIENS/RESTUANS,T070,41.797616,-87.797894,,2008,9,37,1,
36793,test,2008-09-09,CULEX RESTUANS,T070,41.797616,-87.797894,,2008,9,37,1,
36794,test,2008-09-09,CULEX PIPIENS,T070,41.797616,-87.797894,,2008,9,37,1,
36800,test,2008-09-09,CULEX PIPIENS/RESTUANS,T071,41.781416,-87.776532,,2008,9,37,1,
36801,test,2008-09-09,CULEX RESTUANS,T071,41.781416,-87.776532,,2008,9,37,1,
36802,test,2008-09-09,CULEX PIPIENS,T071,41.781416,-87.776532,,2008,9,37,1,
36808,test,2008-09-09,CULEX PIPIENS/RESTUANS,T073,41.773215,-87.60088,,2008,9,37,1,
36809,test,2008-09-09,CULEX RESTUANS,T073,41.773215,-87.60088,,2008,9,37,1,
36810,test,2008-09-09,CULEX PIPIENS,T073,41.773215,-87.60088,,2008,9,37,1,
36816,test,2008-09-09,CULEX PIPIENS/RESTUANS,T074,41.822536,-87.666343,,2008,9,37,1,
36817,test,2008-09-09,CULEX RESTUANS,T074,41.822536,-87.666343,,2008,9,37,1,
36818,test,2008-09-09,CULEX PIPIENS,T074,41.822536,-87.666343,,2008,9,37,1,
36824,test,2008-09-09,CULEX PIPIENS/RESTUANS,T075,41.799282,-87.585487,,2008,9,37,1,
36825,test,2008-09-09,CULEX RESTUANS,T075,41.799282,-87.585487,,2008,9,37,1,
36826,test,2008-09-09,CULEX PIPIENS,T075,41.799282,-87.585487,,2008,9,37,1,
36832,test,2008-09-09,CULEX PIPIENS/RESTUANS,T076,41.794781,-87.615989,,2008,9,37,1,
36833,test,2008-09-09,CULEX RESTUANS,T076,41.794781,-87.615989,,2008,9,37,1,
36834,test,2008-09-09,CULEX PIPIENS,T076,41.794781,-87.615989,,2008,9,37,1,
36840,test,2008-09-09,CULEX PIPIENS/RESTUANS,T077,41.778748,-87.586427,,2008,9,37,1,
36841,test,2008-09-09,CULEX RESTUANS,T077,41.778748,-87.586427,,2008,9,37,1,
36842,test,2008-09-09,CULEX PIPIENS,T077,41.778748,-87.586427,,2008,9,37,1,
36848,test,2008-09-09,CULEX PIPIENS/RESTUANS,T079,41.766202,-87.562889,,2008,9,37,1,
36849,test,2008-09-09,CULEX RESTUANS,T079,41.766202,-87.562889,,2008,9,37,1,
36850,test,2008-09-09,CULEX PIPIENS,T079,41.766202,-87.562889,,2008,9,37,1,
36856,test,2008-09-09,CULEX PIPIENS/RESTUANS,T080,41.754676,-87.612922,,2008,9,37,1,
36857,test,2008-09-09,CULEX RESTUANS,T080,41.754676,-87.612922,,2008,9,37,1,
36858,test,2008-09-09,CULEX PIPIENS,T080,41.754676,-87.612922,,2008,9,37,1,
36864,test,2008-09-09,CULEX PIPIENS/RESTUANS,T081,41.821582,-87.627796,,2008,9,37,1,
36865,test,2008-09-09,CULEX RESTUANS,T081,41.821582,-87.627796,,2008,9,37,1,
36866,test,2008-09-09,CULEX PIPIENS,T081,41.821582,-87.627796,,2008,9,37,1,
36872,test,2008-09-09,CULEX PIPIENS/RESTUANS,T082,41.803423,-87.642984,,2008,9,37,1,
36873,test,2008-09-09,CULEX RESTUANS,T082,41.803423,-87.642984,,2008,9,37,1,
36874,test,2008-09-09,CULEX PIPIENS,T082,41.803423,-87.642984,,2008,9,37,1,
36880,test,2008-09-09,CULEX PIPIENS/RESTUANS,T083,41.754292,-87.590773,,2008,9,37,1,
36881,test,2008-09-09,CULEX RESTUANS,T083,41.754292,-87.590773,,2008,9,37,1,
36882,test,2008-09-09,CULEX PIPIENS,T083,41.754292,-87.590773,,2008,9,37,1,
36888,test,2008-09-09,CULEX PIPIENS/RESTUANS,T114,41.798697,-87.736812,,2008,9,37,1,
36889,test,2008-09-09,CULEX RESTUANS,T114,41.798697,-87.736812,,2008,9,37,1,
36890,test,2008-09-09,CULEX PIPIENS,T114,41.798697,-87.736812,,2008,9,37,1,
36896,test,2008-09-09,CULEX PIPIENS/RESTUANS,T155,41.776156,-87.778927,,2008,9,37,1,
36897,test,2008-09-09,CULEX RESTUANS,T155,41.776156,-87.778927,,2008,9,37,1,
36898,test,2008-09-09,CULEX PIPIENS,T155,41.776156,-87.778927,,2008,9,37,1,
36904,test,2008-09-09,CULEX PIPIENS/RESTUANS,T063,41.82561,-87.726549,,2008,9,37,1,
36905,test,2008-09-09,CULEX RESTUANS,T063,41.82561,-87.726549,,2008,9,37,1,
36906,test,2008-09-09,CULEX PIPIENS,T063,41.82561,-87.726549,,2008,9,37,1,
36912,test,2008-09-09,CULEX PIPIENS/RESTUANS,T115,41.673408,-87.599862,,2008,9,37,1,
36913,test,2008-09-09,CULEX RESTUANS,T115,41.673408,-87.599862,,2008,9,37,1,
36914,test,2008-09-09,CULEX PIPIENS,T115,41.673408,-87.599862,,2008,9,37,1,
36920,test,2008-09-09,CULEX PIPIENS/RESTUANS,T138,41.726465,-87.585413,,2008,9,37,1,
36921,test,2008-09-09,CULEX RESTUANS,T138,41.726465,-87.585413,,2008,9,37,1,
36922,test,2008-09-09,CULEX PIPIENS,T138,41.726465,-87.585413,,2008,9,37,1,
36928,test,2008-09-09,CULEX PIPIENS/RESTUANS,T200,41.678618,-87.559308,,2008,9,37,1,
36929,test,2008-09-09,CULEX RESTUANS,T200,41.678618,-87.559308,,2008,9,37,1,
36930,test,2008-09-09,CULEX PIPIENS,T200,41.678618,-87.559308,,2008,9,37,1,
36936,test,2008-09-09,CULEX PIPIENS/RESTUANS,T206,41.737052,-87.543067,,2008,9,37,1,
